cliente_id,nombre,fecha_registro,pedidos_ultimos_3m,segmento
114739,Susana Gilabert-Narváez,2022-01-31,1,nuevo
115062,Jimena Barroso Chamorro,2023-01-16,1,nuevo
103840,Heriberto Reinaldo Gallardo Flores,2022-05-08,1,nuevo
106512,Áurea Bernad Diez,2020-12-11,1,nuevo
111887,Custodio del Francisco,2020-10-02,1,nuevo
110230,José María Amaya Montserrat,2023-11-16,1,nuevo
114407,Nicanor Santamaria Tur,2020-05-29,1,nuevo
111755,Teodora Girón Palau,2020-09-15,1,nuevo
114860,Nicolasa Conesa Almansa,2021-12-07,1,nuevo
104532,Marco Berrocal-Collado,2024-02-13,1,nuevo
112588,Herminio Matas Santiago,2021-04-12,1,nuevo
100148,Domingo Coloma Maestre,2020-11-22,1,nuevo
113784,Poncio de Sevillano,2022-08-14,1,nuevo
103457,Reinaldo Madrid Lillo,2022-10-28,1,nuevo
112375,Graciano Cantón,2023-04-07,1,nuevo
111769,Angelita Oliver Benavente,2020-07-12,1,nuevo
109224,Íngrid Pinto Viñas,2020-05-26,1,nuevo
103927,Benita Samper Antúnez,2023-02-15,1,nuevo
108081,Manu Álvaro Bilbao,2023-04-21,1,nuevo
107089,Omar Ibáñez Cano,2022-06-17,1,nuevo
113360,Isidora Herranz Briones,2021-03-18,1,nuevo
108124,Edmundo Cerro Correa,2021-10-20,1,nuevo
103898,Fidel del Morales,2021-06-22,1,nuevo
107178,Amada Puga Ribes,2021-06-11,1,nuevo
100393,Óscar Cervera Serna,2023-05-24,1,nuevo
114360,Encarnación Vila Figueroa,2023-07-21,1,nuevo
103494,Cándido Bermejo Morillo,2024-03-25,1,nuevo
109652,Ángela Bilbao Alcaraz,2021-12-17,1,nuevo
107395,Ámbar Carbajo Morera,2020-10-21,1,nuevo
104840,Reyna Pombo Herrero,2023-05-31,1,nuevo
108738,Pepito del Higueras,2020-06-30,1,nuevo
105828,Catalina Cisneros Viñas,2022-11-05,1,nuevo
110750,Heraclio Ros Real,2022-04-26,1,nuevo
107962,Mauricio Aguiló Barreda,2022-03-22,1,nuevo
110635,Ale Andrade-Vizcaíno,2022-05-25,1,nuevo
100164,Maura Carranza Galan,2021-03-03,1,nuevo
107381,Ofelia Murillo-Palomino,2021-11-16,1,nuevo
104838,Jovita Manjón Rico,2021-12-22,1,nuevo
110838,Clara Gimenez Morante,2023-05-10,1,nuevo
109957,Vanesa Porras,2021-11-08,1,nuevo
100768,Bernarda Flores-Arranz,2023-11-29,1,nuevo
107858,Tristán Acosta,2020-09-26,1,nuevo
112412,Jimena Baena Fabregat,2022-01-02,1,nuevo
114144,Simón Corominas Barriga,2020-03-11,1,nuevo
112566,Florinda del Castilla,2021-05-16,1,nuevo
112566,Florinda del Castilla,2021-05-16,1,nuevo
103293,Artemio Serna Molins,2022-10-25,1,nuevo
109012,Isabel de Bustos,2023-08-05,1,nuevo
101404,Marisol Espinosa Guillén,2022-08-02,1,nuevo
101639,Fanny Manrique-Daza,2023-11-17,1,nuevo
115247,Osvaldo Rómulo Bas Chaparro,2022-03-10,1,nuevo
106908,Gala Blanca Reig,2022-03-05,1,nuevo
106908,Gala Blanca Reig,2022-03-05,1,nuevo
108592,Emigdio Bautista Moya,2023-02-16,1,nuevo
112834,José María Lamas Manzano,2024-08-09,1,nuevo
106526,Emiliana Nebot Marín,2020-09-03,1,nuevo
106489,Paula Gallo,2022-09-26,1,nuevo
110146,Arsenio Eduardo Bou Baños,2021-08-16,1,nuevo
104350,Nereida Eva María Hervia Escalona,2023-05-06,1,nuevo
113466,Yésica Elías,2022-12-29,1,nuevo
105948,Carlos Barral Rosado,2023-08-09,1,nuevo
111917,Rodolfo Ribes-Barroso,2023-03-08,1,nuevo
113212,Damián de Enríquez,2022-05-10,1,nuevo
107138,Marianela Eloísa Tapia Jáuregui,2024-01-10,1,nuevo
102965,Estela de Luna,2021-04-26,1,nuevo
102530,Baldomero Larrea-Salom,2020-05-27,1,nuevo
105773,Leopoldo Herminio Sancho Alsina,2022-01-19,1,nuevo
107046,Cipriano Amat Pavón,2023-12-17,1,nuevo
108430,Conrado Aranda Rincón,2022-07-12,1,nuevo
104918,Patricia Tomas Mur,2023-01-18,1,nuevo
107374,Violeta Jaén Nevado,2022-10-12,1,nuevo
102979,Segismundo Norberto Ferrando Francisco,2020-03-02,1,nuevo
106722,Juliana del Castelló,2024-04-08,1,nuevo
107843,María Carmen de Murcia,2022-04-27,1,nuevo
108326,José Luis Mayol Tapia,2021-10-05,1,nuevo
112266,Josué Daza Lucas,2023-10-14,1,nuevo
108786,Albert Casal,2022-12-05,1,nuevo
112330,Mirta Valdés Gámez,2022-11-15,1,nuevo
100561,Estefanía Falcón Gracia,2022-09-19,1,nuevo
104407,Cruz Tamayo Amorós,2022-10-25,1,nuevo
109918,Arsenio Español Verdugo,2020-03-02,1,nuevo
102497,Dorotea Feijoo Salvà,2021-02-04,1,nuevo
109794,Ángela Jove,2020-06-13,1,nuevo
103726,Berta Moles Cerdá,2022-02-26,1,nuevo
102786,Anacleto Rey,2021-12-07,1,nuevo
108556,Jordán Saura Alonso,2020-09-15,1,nuevo
107447,Inés Cantero-Bas,2020-10-05,1,nuevo
100237,Adelia Pozo Jaume,2022-03-05,1,nuevo
114937,Prudencio Dalmau Malo,2023-12-03,1,nuevo
114883,Iván de Valero,2020-11-30,1,nuevo
110295,Judith Peral Antúnez,2024-02-24,1,nuevo
110527,Victor Manuel Carmona Correa,2022-03-05,1,nuevo
113190,Gilberto Agudo Esteban,2024-05-21,1,nuevo
104212,José María Bauzà Hernando,2020-04-30,1,nuevo
109687,Ileana Mar Cortes Prado,2020-06-16,1,nuevo
109425,Antonio Paredes-Arroyo,2023-01-27,1,nuevo
110854,Cecilia Catalina Velázquez Tur,2023-11-16,1,nuevo
113995,Anastasio Nico Tirado Olivera,2021-04-20,1,nuevo
107427,Ester Álvaro Vilanova,2023-05-20,1,nuevo
111254,Abilio Escobar Cervera,2024-07-21,1,nuevo
109778,Isidoro Gabaldón Nebot,2020-11-17,1,nuevo
107398,Roldán Crespi-Saldaña,2023-10-04,1,nuevo
113991,Plácido Prat Asenjo,2020-12-20,1,nuevo
105473,Marcos Aliaga Garrido,2024-04-21,1,nuevo
106765,Enrique Suarez Castilla,2021-09-08,1,nuevo
114706,Jacinto Márquez Alfaro,2022-03-20,1,nuevo
112201,Delia de Cózar,2021-08-24,1,nuevo
112099,Palmira Avilés-Cañas,2022-02-01,1,nuevo
111922,Lucio Alvarez Bolaños,2023-11-29,1,nuevo
104359,Tania Solsona Olmedo,2020-07-02,1,nuevo
114912,Remedios Barroso Vilar,2022-09-13,1,nuevo
108842,María Del Carmen Leal Durán,2022-12-24,1,nuevo
107623,Celso Mariscal,2020-11-02,1,nuevo
108854,Alberto Prado Fuster,2023-05-09,1,nuevo
100483,Prudencia Simó Macías,2022-01-29,1,nuevo
107001,Susana Pedrosa Sastre,2021-03-21,1,nuevo
103684,Maximiano Serra Calderon,2020-12-04,1,nuevo
106675,Manu Joel Amigó Carrera,2022-04-01,1,nuevo
112338,Benita Uriarte,2020-07-31,1,nuevo
115153,Blanca Ribera Gómez,2023-10-27,1,nuevo
110618,Itziar Garcés-Carnero,2020-07-22,1,nuevo
114247,Felipa Paniagua Niño,2023-02-18,1,nuevo
103098,Bernabé Anaya Merino,2022-03-10,1,nuevo
112169,Candelas Clavero Mesa,2020-04-13,1,nuevo
114700,Crescencia Solana Uribe,2020-12-25,1,nuevo
101301,Juan Bautista Heraclio Simó Mas,2022-07-21,1,nuevo
113113,Ernesto Pascual Crespo,2021-10-21,1,nuevo
113817,Eusebio Albero Giménez,2020-09-27,1,nuevo
105292,Ezequiel Castrillo Castrillo,2024-01-30,1,nuevo
101799,Guiomar Amores Valero,2023-11-19,1,nuevo
109668,Maite Tenorio Pérez,2022-10-15,1,nuevo
105204,Mamen Peña Lago,2022-11-23,1,nuevo
105048,Sabina Tejedor,2024-05-16,1,nuevo
101287,Gilberto Luna Terrón,2021-07-13,1,nuevo
114217,Isabela Revilla Agudo,2024-02-22,1,nuevo
109885,Hilda Múgica Cabello,2024-08-15,1,nuevo
113341,Julie Barriga,2020-06-05,1,nuevo
111828,Gastón Vega Mercader,2022-06-08,1,nuevo
106013,Raquel Josefa Girona Álvarez,2024-02-05,1,nuevo
115135,Wilfredo Renato Báez Llabrés,2021-11-16,1,nuevo
100141,Leonardo Querol Vargas,2021-01-18,1,nuevo
112047,Macaria Adán Heredia,2021-02-14,1,nuevo
104432,Nidia Sevillano Estévez,2021-07-13,1,nuevo
113010,Glauco Guzmán,2022-02-09,1,nuevo
110604,Venceslás Campos Nuñez,2022-07-19,1,nuevo
110583,Olga Maxi Larrañaga Arnaiz,2024-06-09,1,nuevo
111215,Bartolomé Lucena-Viña,2021-12-10,1,nuevo
111557,Fátima Téllez Catalá,2020-11-21,1,nuevo
104400,Clementina Amorós-Hoyos,2020-03-22,1,nuevo
112058,Pascuala Castrillo-Mateu,2022-09-27,1,nuevo
102990,Antonia Bartolomé-Arnau,2023-04-06,1,nuevo
111208,Corona Espinosa Mur,2022-02-09,1,nuevo
107011,Jacinta Álamo Cámara,2022-10-12,1,nuevo
113326,Liliana Sáez Segarra,2020-09-05,1,nuevo
108928,Natanael del Toro,2023-06-05,1,nuevo
112179,Ovidio Rico Balaguer Cruz,2024-02-09,1,nuevo
114740,Nico Roldan Calatayud,2021-06-17,1,nuevo
103727,Maxi Vives Pareja,2024-06-21,1,nuevo
102773,Bernardita Alegre Corbacho,2023-09-27,1,nuevo
101389,Ema Araujo Montesinos,2024-06-20,1,nuevo
109540,Samu Giménez,2022-12-04,1,nuevo
100489,Pepito Cebrián Mayol Talavera,2023-04-01,1,nuevo
113482,Espiridión Muñoz Montesinos,2024-01-25,1,nuevo
100704,Bernardino Folch Clemente,2021-10-13,1,nuevo
113859,Rómulo Torralba Sanabria,2020-10-24,1,nuevo
103292,Benjamín Segovia Álamo,2022-04-14,1,nuevo
109520,Miguela Company Alegria,2024-04-18,1,nuevo
108429,Lupita María Luisa Chamorro Jaén,2020-10-18,1,nuevo
108429,Lupita María Luisa Chamorro Jaén,2020-10-18,1,nuevo
113831,Teodosio Giralt Pedrero,2021-10-27,1,nuevo
114120,Arsenio Rebollo,2020-09-15,1,nuevo
112066,Eleuterio Robles Roselló,2020-03-09,1,nuevo
109992,Lorenzo Rios Santana,2023-04-25,1,nuevo
109557,Bárbara Castillo-Gracia,2024-06-13,1,nuevo
100892,Moisés Puerta Alcántara,2023-03-26,1,nuevo
110986,Rita Pedraza Ferrando,2024-07-17,1,nuevo
106528,Ciríaco José Ángel Dalmau Roldan,2024-08-12,1,nuevo
106295,Verónica de Naranjo,2021-01-20,1,nuevo
107596,Clotilde Acero Palomino,2023-07-15,1,nuevo
109401,Matías de Montenegro,2021-10-15,1,nuevo
112505,Cruz Montesinos León,2021-10-23,1,nuevo
102290,Jonatan Cánovas Lucas,2024-06-11,1,nuevo
102741,Manuelita Constanza Robles Mateo,2022-11-18,1,nuevo
108468,Jose Luis Rufino Olivé Gallo,2024-06-03,1,nuevo
104586,Lorenzo de Vilalta,2022-09-26,1,nuevo
106981,Jose Luis Barrena Peláez,2020-10-19,1,nuevo
110725,Margarita Mateos Cisneros,2022-09-03,1,nuevo
106263,Salomón Reyes Paredes,2020-09-28,1,nuevo
111037,Rosaura Andres Río,2022-03-13,1,nuevo
110574,Elisabet Feijoo,2024-05-17,1,nuevo
103954,Jose Francisco Pazos Andrade,2024-05-05,1,nuevo
102204,Maristela Echevarría Camps,2024-03-02,1,nuevo
110545,Víctor Casal Donoso,2024-05-16,1,nuevo
103193,Bárbara Peñalver Chico,2022-10-07,1,nuevo
107030,Úrsula Palomares Mir,2023-07-08,1,nuevo
106657,Juanita Rocamora,2023-07-11,1,nuevo
113999,Clímaco Matas Reig,2020-12-23,1,nuevo
100270,Mohamed Borrego-Daza,2020-07-21,1,nuevo
100270,Mohamed Borrego-Daza,2020-07-21,1,nuevo
111971,Juan Bautista de Crespi,2024-08-28,1,nuevo
106431,Feliciano de Mariño,2020-10-16,1,nuevo
112589,Edelmira Cabeza-Sanz,2023-09-04,1,nuevo
110239,Rolando Rios-Redondo,2024-05-13,1,nuevo
104357,Jeremías Bonifacio Sanz Carnero,2022-01-29,1,nuevo
114202,Abigaíl Román Gracia,2023-08-28,1,nuevo
102114,Poncio Múñiz Rocha,2024-04-16,1,nuevo
108220,Camilo Fernandez Paredes,2021-12-21,1,nuevo
101526,María Dolores Gómez Pereira,2022-07-25,1,nuevo
102366,Chelo Ferrández,2021-11-21,1,nuevo
110533,Abigaíl Fanny Leal Alfonso,2020-05-23,1,nuevo
100375,Lupe Cuevas Rueda,2023-09-24,1,nuevo
113267,Maite Macías Puerta,2023-02-05,1,nuevo
109132,Luciano Bernad Salvador,2022-06-27,1,nuevo
113800,Trini Nogués Guitart,2021-03-13,1,nuevo
100530,Jacinta de Olivera,2021-08-15,1,nuevo
109462,Flavio Sanjuan Marqués,2021-01-25,1,nuevo
112202,Olalla Juliá Navarrete,2023-05-19,1,nuevo
112004,Zaira Osuna Llopis,2022-05-05,1,nuevo
104704,Melania Cárdenas Cervera,2020-06-19,1,nuevo
108596,Sandra Luque-Córdoba,2020-08-23,1,nuevo
110170,Salud Pardo Sastre,2022-04-14,1,nuevo
107006,Amaya Nicolau Martin,2023-04-14,1,nuevo
106237,René Tena,2020-08-01,1,nuevo
112733,Epifanio Agustín Villena,2023-09-16,1,nuevo
104645,Josué Narváez Esparza,2023-03-21,1,nuevo
100662,Emelina Porta Crespi,2024-02-04,1,nuevo
107058,Samanta de Roig,2021-02-10,1,nuevo
110182,Aitor Bermúdez Galiano,2022-04-03,1,nuevo
103666,Paulino Quevedo Cobos,2021-07-27,1,nuevo
107980,Albano de Cerro,2023-08-06,1,nuevo
110528,León Aller Márquez,2022-04-17,1,nuevo
111895,Lucio Marcelino Lopez Velasco,2020-04-01,1,nuevo
108942,Clotilde Salamanca Román,2023-09-08,1,nuevo
103639,Trini Cantero-Rodríguez,2020-12-30,1,nuevo
114608,Rolando Yuste,2024-01-17,1,nuevo
110327,Odalys Paredes Guillén,2022-02-10,1,nuevo
113162,Pedro del Coll,2022-12-08,1,nuevo
108602,Dionisio Omar Macías Ballester,2020-08-30,1,nuevo
111578,Augusto Rosado Soler,2020-10-26,1,nuevo
108443,Soledad Franch Mendez,2024-03-15,1,nuevo
109300,Alex Vilanova,2023-06-29,1,nuevo
103390,Cornelio del Abad,2023-04-10,1,nuevo
109906,Octavia del Múgica,2021-09-01,1,nuevo
105384,Rosalina Cuenca Durán,2021-02-07,1,nuevo
112431,Jacinto Fuster-Paniagua,2022-04-14,1,nuevo
100918,Sabas Madrid Alcolea,2021-01-24,1,nuevo
107834,Fabio Hilario Andreu Roma,2023-09-29,1,nuevo
106369,Asunción Farré Gimenez,2021-07-14,1,nuevo
108033,Severino Carro Rosales,2023-07-07,1,nuevo
112530,Clotilde de Villalobos,2023-10-05,1,nuevo
109128,Rosario del Perales,2020-09-17,1,nuevo
102721,Priscila Portillo Feijoo,2022-11-25,1,nuevo
110641,Sabas Amor Bru Plaza,2023-05-31,1,nuevo
103763,Ruy Coello Carrión,2022-04-24,1,nuevo
113746,Gilberto Adelardo Navarro Rodrigo,2020-07-22,1,nuevo
108921,Ernesto Bello Navarro,2024-06-14,1,nuevo
105421,Jose Carlos del Lasa,2021-03-23,1,nuevo
106155,Mirta Benítez Samper,2023-10-10,1,nuevo
111759,Nadia Hernández Francisco,2023-03-23,1,nuevo
101764,Mariano Ocaña,2021-03-17,1,nuevo
112158,Antonio Lerma Bárcena,2021-05-10,1,nuevo
111537,Florentina Riquelme-Navas,2020-05-10,1,nuevo
110446,Matilde Oliver Torrijos,2023-11-07,1,nuevo
112092,Wilfredo Vicente,2022-12-26,1,nuevo
106060,Bruno Busquets Sandoval,2022-03-10,1,nuevo
106343,Eli del Cabañas,2023-06-19,1,nuevo
103634,Abraham Galán Almeida,2021-11-01,1,nuevo
108712,Ainoa Vilanova-Villaverde,2022-10-30,1,nuevo
106574,Cosme Guijarro Muro,2021-04-04,1,nuevo
105180,Benito Arana Múgica,2021-07-14,1,nuevo
101608,Zaira Rosales Huertas,2023-02-18,1,nuevo
103057,Plinio Campos Montalbán,2021-05-19,1,nuevo
110048,Leocadia Feijoo Montalbán,2021-01-29,1,nuevo
101981,Demetrio José María Martinez Hernandez,2024-06-14,1,nuevo
103599,Domingo Lucena Gallart,2024-05-07,1,nuevo
112156,Angelina Miranda Zorrilla,2020-09-22,1,nuevo
113391,Celestino Bernad Contreras,2021-05-17,1,nuevo
106447,Nélida Cerdá Fabra,2021-04-06,1,nuevo
111704,Claudio Duque Barrio,2024-06-08,1,nuevo
111723,Hermenegildo Acevedo Camacho,2021-02-04,1,nuevo
101099,Loreto Riquelme Morillo,2023-09-06,1,nuevo
102845,Jose Antonio Echevarría Torre,2022-08-09,1,nuevo
103343,Vilma Castrillo Sanjuan,2021-10-01,1,nuevo
100039,Adelia Aguiló Nuñez,2022-02-01,1,nuevo
106541,Chuy Jose Ignacio Gimenez Matas,2021-05-05,1,nuevo
114569,Paca Haydée Fonseca Pintor,2023-07-10,1,nuevo
112858,Yaiza Adelaida Otero Ballester,2024-04-10,1,nuevo
107814,Marcela Reig Sáenz,2021-03-05,1,nuevo
110700,Baudelio Aller Gil,2023-11-29,1,nuevo
108955,Fausto Cardona Badía,2021-08-01,1,nuevo
108477,Asdrubal Ricardo Bauzà Osuna,2020-04-04,1,nuevo
102753,Purificación Eusebia Garay Bermúdez,2021-01-22,1,nuevo
109078,Rosalinda Santamaría Pina,2023-01-05,1,nuevo
109110,Gervasio Ledesma Gomis,2023-04-14,1,nuevo
112772,Nicodemo Ferrán Pablo,2023-08-23,1,nuevo
114443,Susana Ibañez,2023-11-08,1,nuevo
100278,Iván Agustí,2024-02-06,1,nuevo
110277,Mariana Planas,2020-09-26,1,nuevo
101436,Azeneth Bustamante Girón,2020-06-21,1,nuevo
113282,Ceferino Quintero Vázquez,2024-03-14,1,nuevo
112874,Serafina Falcó Segarra,2021-01-14,1,nuevo
111719,Nuria Emma Paredes Luna,2020-04-24,1,nuevo
105446,Pánfilo Prieto Pozuelo,2020-11-11,1,nuevo
112988,Vinicio de Cuéllar,2021-03-11,1,nuevo
102065,Aurora Belmonte Alberola,2024-04-12,1,nuevo
100295,Jonatan Vila Company,2023-08-13,1,nuevo
108781,Eduardo Armengol Peinado,2021-08-20,1,nuevo
111522,Lorenzo Bautista Beltran,2020-12-28,1,nuevo
110322,Soraya Donoso Zorrilla,2023-03-28,1,nuevo
103999,Aránzazu Roselló Tomé,2024-03-20,1,nuevo
112714,Alejo Garrido-Sebastián,2023-12-03,1,nuevo
102809,Adelardo Carrasco Roldán,2024-08-15,1,nuevo
100557,Casemiro Serna Muro,2023-01-24,1,nuevo
103739,Goyo del Ricart,2023-11-16,1,nuevo
109909,Iván Reyes-Diéguez,2023-09-30,1,nuevo
101705,Juan Luis Cabo Vicens,2022-08-19,1,nuevo
103240,Leocadia Fernandez-Iglesia,2024-01-20,1,nuevo
104312,Paula Soler Pacheco,2024-08-19,1,nuevo
114688,Juana Tomas Conesa,2023-12-19,1,nuevo
106184,Victor Hierro Tejero,2022-12-21,1,nuevo
114947,Silvia Royo-Boada,2021-04-12,1,nuevo
101592,Angelita Pili Boix Ballester,2023-12-18,1,nuevo
102163,Ramona de Mata,2022-05-16,1,nuevo
102397,Amanda Pintor Infante,2020-11-26,1,nuevo
100318,Gonzalo Casanovas Lloret,2020-11-03,1,nuevo
109517,Demetrio Pérez Morera,2021-04-17,1,nuevo
105069,Clotilde Cadenas Cámara,2024-03-04,1,nuevo
109904,Nereida Ojeda Ribera,2024-02-20,1,nuevo
111580,Melisa Alcolea Granados,2023-11-03,1,nuevo
108229,Venceslás Anacleto Yáñez Ariza,2023-11-09,1,nuevo
112742,Silvio Peral-Macias,2024-03-28,1,nuevo
109106,Dominga Tomás Coloma,2021-05-24,1,nuevo
104134,Cecilio Mateos Lozano,2021-09-22,1,nuevo
109176,Atilio Caballero Artigas,2024-06-21,1,nuevo
109611,Carmelita Santamaría Aller,2023-04-28,1,nuevo
109753,Maxi Checa Hernández,2021-05-16,1,nuevo
113861,Inocencio Martinez Carrión,2021-03-04,1,nuevo
115143,Sol Alba Cordero,2023-09-17,1,nuevo
109180,Juliana Peña Guillen,2021-08-05,1,nuevo
111874,Salomón Cámara Malo,2024-07-22,1,nuevo
114234,Estrella Moliner Uriarte,2023-02-16,1,nuevo
111353,Jacinta del Llorente,2022-07-03,1,nuevo
110223,Cosme Carbajo Avilés,2021-12-10,1,nuevo
107907,Charo Inés Cardona Moliner,2024-03-19,1,nuevo
112448,Rafa del Zamorano,2020-11-02,1,nuevo
108195,Manolo Garrido Hervás,2023-04-14,1,nuevo
110107,Nazaret Sanjuan,2022-10-09,1,nuevo
111363,Maxi Francisco Escolano,2022-03-03,1,nuevo
100727,Conrado Sierra Saavedra,2022-01-24,1,nuevo
108246,Ariel Amat Barrio,2020-08-30,1,nuevo
100937,Pilar Maura Pereira Alvarado,2024-04-29,1,nuevo
100825,Mamen Martín Fajardo,2022-05-21,1,nuevo
107275,Zaida Rosalía Pardo Castell,2021-12-03,1,nuevo
105430,Leoncio Sanabria Puente,2021-02-02,1,nuevo
107828,María Noemí Santos Goñi,2022-03-06,1,nuevo
105691,Íngrid de Cifuentes,2022-08-17,1,nuevo
111608,Samu Granados Arce,2020-03-10,1,nuevo
100807,Jose Luis Casanovas Costa,2020-06-28,1,nuevo
110427,Abilio Serna Alfonso,2022-05-22,1,nuevo
109156,Federico Izquierdo Cañizares,2020-10-20,1,nuevo
113869,León Sanmiguel Morell,2021-03-30,1,nuevo
107833,Paula Falcón Alemán,2023-01-20,1,nuevo
104389,Olivia Feliu Soria,2020-04-08,1,nuevo
100146,Leyre Rovira Castrillo,2022-05-25,1,nuevo
114218,Augusto Luz,2020-10-11,1,nuevo
111693,Silvia Rosado Huertas,2023-12-14,1,nuevo
110817,Arcelia Solsona Carranza,2022-11-09,1,nuevo
113656,Febe Llopis Chaves,2021-01-07,1,nuevo
110617,Saturnino Fortuny Feliu,2023-12-17,1,nuevo
100272,Augusto Diéguez Machado,2022-05-09,1,nuevo
102033,Elba Viñas Roldan,2023-06-21,1,nuevo
109006,Amaya Álamo,2021-09-20,1,nuevo
109997,Noa Higueras Vigil,2022-12-27,1,nuevo
114300,Plinio Mateos Benitez,2020-11-13,1,nuevo
109324,Augusto Sanchez Cases,2023-03-18,1,nuevo
107565,Gema Fuster Atienza,2024-08-24,1,nuevo
112152,Ximena del Verdejo,2024-06-10,1,nuevo
107695,Azahara Capdevila,2021-04-15,1,nuevo
108231,Íngrid Catalina Arrieta Lucena,2022-07-03,1,nuevo
112652,Eligia Arce Torres,2020-08-07,1,nuevo
107127,Octavia Roma,2021-12-12,1,nuevo
102984,Maxi de Pozo,2022-10-18,1,nuevo
107981,Ani Barberá Palomar,2020-11-24,1,nuevo
102668,Liliana Sofía Ferrer Daza,2023-09-25,1,nuevo
107694,Tecla Alexandra Infante Fonseca,2022-04-02,1,nuevo
100615,Constanza Arnaiz Arregui,2023-06-06,1,nuevo
101467,Epifanio Ciriaco Flor Rey,2024-08-20,1,nuevo
105086,Marianela Almansa Iniesta,2020-03-12,1,nuevo
103295,Fortunata Vila Ortiz,2023-11-02,1,nuevo
106738,Purificación Dueñas,2021-09-11,1,nuevo
113015,Lope de Manrique,2023-05-25,1,nuevo
101522,Sofía Acero Bayo,2020-05-21,1,nuevo
111123,Valentín Iglesias,2023-10-13,1,nuevo
100391,Paloma Mascaró Llobet,2024-02-28,1,nuevo
107125,Lola del Palma,2020-09-23,1,nuevo
105914,Alfonso Escudero-Borja,2023-11-06,1,nuevo
113951,Rufina Llopis Aguilar,2021-12-31,1,nuevo
114873,Segismundo Serrano Bello,2023-03-24,1,nuevo
113401,Amanda Botella Nevado,2023-09-21,1,nuevo
105320,Florencia Montaña Anguita,2020-03-24,1,nuevo
105605,Celso Aguado Caro,2024-07-05,1,nuevo
114048,Julián de Castrillo,2023-01-31,1,nuevo
100339,Lola Casanovas Ramirez,2021-04-28,1,nuevo
108408,Mamen Suárez Cerro,2022-09-04,1,nuevo
113763,Nacio de Carballo,2024-07-08,1,nuevo
106961,Adán Garcés Crespi,2020-04-02,1,nuevo
109829,Juanito Saturnino Torre Amador,2023-03-04,1,nuevo
102323,Raúl Barriga Segarra,2022-10-18,1,nuevo
103550,Donato Conde Rebollo,2020-08-16,1,nuevo
108364,Fito de Valverde,2022-09-01,1,nuevo
111762,Custodia Claudia Villaverde Peñas,2020-12-14,1,nuevo
112419,Ismael del Pastor,2024-06-16,1,nuevo
113351,Rita Cal Sáez,2021-03-08,1,nuevo
101241,Mireia Alcántara Grande,2020-06-12,1,nuevo
105761,Juan Carlos Manzanares Corbacho,2022-12-11,1,nuevo
102121,Carmina Mateos Bellido,2023-04-18,1,nuevo
100482,Concha Galván Cano,2021-03-19,1,nuevo
106123,Bonifacio Víctor Oller Borrego,2024-05-24,1,nuevo
107102,Leonel Matas Benet,2020-05-31,1,nuevo
109978,Emilia Andrade,2024-05-28,1,nuevo
114149,Encarnita Santamaria Verdejo,2023-11-12,1,nuevo
104854,Celso de Nicolás,2020-07-01,1,nuevo
102712,Guillermo Guerrero Lopez,2024-07-04,1,nuevo
101334,Maristela Luís Martinez,2024-03-01,1,nuevo
111047,Regina de Torralba,2022-05-27,1,nuevo
114629,Hernando Quintanilla Juan,2022-02-09,1,nuevo
115107,Pastor Puente-Gual,2022-03-01,1,nuevo
114211,Lucio Galvez Montesinos,2023-10-21,1,nuevo
103851,Catalina Garmendia Acero,2023-03-08,1,nuevo
108341,Olalla Carnero Orozco,2024-08-04,1,nuevo
104789,Montserrat Montserrat-Domínguez,2023-08-21,1,nuevo
111969,Carlito Hurtado Rivero,2024-02-17,1,nuevo
101387,Lucila María Cristina Ayuso Álvarez,2020-06-15,1,nuevo
114115,Adelardo Galan Roldán,2021-08-17,1,nuevo
103630,Odalys del Zabaleta,2021-12-12,1,nuevo
114737,Casandra Azorin Balaguer,2020-04-19,1,nuevo
102970,Fabián Sanz Arranz,2022-04-10,1,nuevo
111665,Amaya Bautista Lillo,2021-10-13,1,nuevo
106137,Valentina Pozuelo-Escrivá,2021-06-01,1,nuevo
104264,Octavia Gascón García,2024-06-20,1,nuevo
113019,Guiomar Pozuelo,2023-11-11,1,nuevo
100646,Mauricio Quesada,2022-06-23,1,nuevo
108042,Ana Arias Atienza,2020-06-29,1,nuevo
113690,Valentín Valls Martinez,2024-05-26,1,nuevo
108233,Obdulia Redondo,2021-01-05,1,nuevo
101305,Elías Velázquez Valbuena,2022-09-29,1,nuevo
103187,María Hurtado,2022-11-03,1,nuevo
104224,Gracia Gonzalo-Parra,2022-01-30,1,nuevo
102107,Dorita de Ródenas,2024-08-20,1,nuevo
112881,Emperatriz Rodriguez Ariza,2024-03-12,1,nuevo
114784,Eusebio Oliver Guillén,2021-11-25,1,nuevo
113193,Clotilde Vigil,2020-07-21,1,nuevo
104842,Aarón Higueras Galvez,2022-01-25,1,nuevo
106036,Rogelio Galvez Badía,2023-11-18,1,nuevo
110113,Juan Pablo Sala Santana,2024-07-20,1,nuevo
109107,Aureliano Jurado Lledó,2021-01-13,1,nuevo
103453,Rolando Romeu Delgado,2022-07-10,1,nuevo
111349,Delia Guzmán Nadal,2023-12-17,1,nuevo
100944,Candela Leiva-Miró,2020-03-15,1,nuevo
112470,Heriberto Conde Madrid,2023-01-15,1,nuevo
104548,Débora Herrero Montes,2021-11-06,1,nuevo
114039,Demetrio Camino Mateos,2023-12-01,1,nuevo
